,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,用水类型,用电类型,燃气价格,别墅类型
921,['天悦府 3室2厅 东 西'],暂无数据,首付及贷款情况请咨询经纪人,天悦府,高新,大源,3室2厅1厨2卫,低楼层 (共31层),132.83㎡,平层,暂无数据,板塔结合,东 西,钢混结构,其他,三梯七户,有,2021-11-24,商品房,2016-08-23,普通住宅,满五年,非共有,"
                                有抵押 68万元 工行
                              ",已上传房本照片,,,,
922,['东苑F区 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,东苑F区,高新,东苑,3室1厅1厨1卫,高楼层 (共28层),104.79㎡,平层,89.11㎡,板塔结合,南,钢混结构,精装,两梯六户,有,2021-12-01,商品房,2015-06-18,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
923,['金色起跑线 3室1厅 东南'],123,13910,金色起跑线,高新,衣冠庙,3室1厅1厨1卫,低楼层 (共12层),88.43㎡,平层,暂无数据,板塔结合,东南,框架结构,其他,两梯七户,有,2021-12-05,商品房,2013-12-05,普通住宅,满五年,非共有,"
                                有抵押 80万元 银行抵押 业主自还
                              ",已上传房本照片,,,,
924,['领馆区1号 3室1厅 南'],310,21614,领馆区1号,高新,中和,3室1厅1厨2卫,低楼层 (共32层),143.43㎡,平层,120.79㎡,塔楼,南,钢混结构,其他,两梯四户,有,2021-12-05,商品房,2012-12-21,普通住宅,满五年,非共有,"
                                有抵押 30万元 客户偿还
                              ",已上传房本照片,,,,
925,['恩威玲珑南域 2室1厅 东南'],177,19513,恩威玲珑南域,高新,新北,2室1厅1厨1卫,低楼层 (共16层),90.71㎡,平层,78.34㎡,板楼,东南,框架结构,其他,两梯六户,有,2021-12-03,商品房,2011-12-09,普通住宅,满五年,非共有,"
                                有抵押 20万元
                              ",已上传房本照片,,,,
926,['中德英伦联邦B区 4室2厅 南 西南'],580,37539,中德英伦联邦B区,高新,中德,4室2厅1厨2卫,中楼层 (共49层),154.51㎡,平层,暂无数据,塔楼,南 西南,钢混结构,精装,三梯六户,有,2021-12-06,商品房,2018-11-07,普通住宅,满两年,共有,"
                                有抵押 80万元 银行 业主自还
                              ",已上传房本照片,,,,
927,['中海翠屏湾 4室2厅 南'],293,33795,中海翠屏湾,高新,城南宜家,4室2厅1厨1卫,高楼层 (共18层),86.7㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯四户,有,2021-11-27,商品房,2010-08-31,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
928,['玉林苑二期 3室1厅 南'],205,14484,玉林苑二期,高新,芳草,3室1厅1厨2卫,中楼层 (共6层),141.54㎡,错层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,2021-12-03,商品房,2000-03-07,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
929,['成达佳园 3室2厅 东南'],274,18162,成达佳园,高新,新会展,3室2厅1厨2卫,低楼层 (共32层),150.87㎡,平层,118.33㎡,板楼,东南,框架结构,简装,两梯两户,有,2021-12-03,商品房,2009-12-31,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
930,['领馆区1号 3室1厅 南'],310,21614,领馆区1号,高新,中和,3室1厅1厨2卫,低楼层 (共32层),143.43㎡,平层,120.79㎡,塔楼,南,钢混结构,其他,两梯四户,有,2021-12-05,商品房,2012-12-21,普通住宅,满五年,非共有,"
                                有抵押 30万元 客户偿还
                              ",已上传房本照片,,,,
931,['金色起跑线 3室1厅 东南'],123,13910,金色起跑线,高新,衣冠庙,3室1厅1厨1卫,低楼层 (共12层),88.43㎡,平层,暂无数据,板塔结合,东南,框架结构,其他,两梯七户,有,2021-12-05,商品房,2013-12-05,普通住宅,满五年,非共有,"
                                有抵押 80万元 银行抵押 业主自还
                              ",已上传房本照片,,,,
932,['南苑小区A区 4室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,南苑小区A区,高新,金融城,4室2厅1厨2卫,高楼层 (共16层),183㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯两户,有,2021-11-27,商品房,2019-04-11,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
933,['成达佳园 3室2厅 东南'],274,18162,成达佳园,高新,新会展,3室2厅1厨2卫,低楼层 (共32层),150.87㎡,平层,118.33㎡,板楼,东南,框架结构,简装,两梯两户,有,2021-12-03,商品房,2009-12-31,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
934,['英郡一期 3室2厅 东南'],280,23032,英郡一期,高新,新会展,3室2厅1厨2卫,低楼层 (共32层),121.57㎡,平层,暂无数据,塔楼,东南,框架结构,精装,三梯六户,有,2021-12-06,商品房,2017-07-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
935,['峰度天下 4室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,峰度天下,高新,大源,4室2厅1厨2卫,中楼层 (共39层),138.44㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯三户,有,2021-11-28,商品房,2019-12-16,普通住宅,满两年,共有,"
                                有抵押 70万元 招商银行 金融公司垫资
                              ",已上传房本照片,,,,
936,['玉林苑二期 3室1厅 南'],205,14484,玉林苑二期,高新,芳草,3室1厅1厨2卫,中楼层 (共6层),141.54㎡,错层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,2021-12-03,商品房,2000-03-07,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
937,['天悦府 3室2厅 东 西'],暂无数据,首付及贷款情况请咨询经纪人,天悦府,高新,大源,3室2厅1厨2卫,低楼层 (共31层),132.83㎡,平层,暂无数据,板塔结合,东 西,钢混结构,其他,三梯七户,有,2021-11-24,商品房,2016-08-23,普通住宅,满五年,非共有,"
                                有抵押 68万元 工行
                              ",已上传房本照片,,,,
938,['东苑D区 3室1厅 东南 南'],暂无数据,首付及贷款情况请咨询经纪人,东苑D区,高新,东苑,3室1厅1厨2卫,中楼层 (共32层),140.64㎡,平层,118.17㎡,板塔结合,东南 南,钢混结构,精装,两梯四户,有,2021-11-28,商品房,2015-08-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
939,['中海翠屏湾 4室2厅 南'],293,33795,中海翠屏湾,高新,城南宜家,4室2厅1厨1卫,高楼层 (共18层),86.7㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯四户,有,2021-11-27,商品房,2010-08-31,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
940,['凯德世纪名邸 4室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,凯德世纪名邸,高新,大源,4室1厅1厨2卫,高楼层 (共21层),113.43㎡,平层,91.13㎡,板塔结合,南,钢混结构,毛坯,两梯六户,有,2021-11-24,商品房,2017-11-23,普通住宅,满两年,非共有,"
                                有抵押 285万元 业主自还
                              ",已上传房本照片,,,,
941,['黄金时代(永丰路) 2室2厅 西南'],180,16593,黄金时代(永丰路),高新,衣冠庙,2室2厅1厨1卫,中楼层 (共11层),108.48㎡,平层,93.02㎡,塔楼,西南,框架结构,精装,一梯三户,有,2021-11-25,商品房,2013-10-09,普通住宅,满五年,非共有,"
                                有抵押 60万元 业主自还
                              ",已上传房本照片,,,,
942,['西派国际 4室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,西派国际,高新,金融城,4室2厅1厨3卫,低楼层 (共27层),276.56㎡,平层,231.8㎡,板楼,东南,钢混结构,其他,两梯两户,有,2021-11-23,商品房,2016-11-15,普通住宅,满五年,非共有,"
                                有抵押 160万元
                              ",已上传房本照片,,,,
943,['融城后街 2室2厅 西北'],145,26882,融城后街,高新,神仙树,2室2厅1厨2卫,高楼层 (共17层),53.94㎡,跃层,暂无数据,板塔结合,西北,框架结构,精装,三梯十二户,有,2021-12-01,商品房,2013-12-20,普通住宅,满五年,非共有,"
                                有抵押 65万元 工商银行沙河支行 客户偿还
                              ",已上传房本照片,,,,
944,['青云阁 3室2厅 西'],183,18376,青云阁,高新,紫荆,3室2厅1厨2卫,低楼层 (共11层),99.59㎡,平层,85.49㎡,塔楼,西,钢混结构,简装,一梯两户,有,2021-12-02,商品房,2014-08-27,普通住宅,满五年,共有,"
                                有抵押 70万元 成都农商银行 业主自还
                              ",已上传房本照片,,,,
945,['翡翠半岛 3室2厅 西'],245,19353,翡翠半岛,高新,远大,3室2厅1厨2卫,低楼层 (共18层),126.6㎡,平层,110.02㎡,塔楼,西,钢混结构,简装,两梯六户,有,2021-11-26,商品房,2013-08-06,普通住宅,满五年,非共有,"
                                有抵押 60万元 成都银行 业主自还
                              ",已上传房本照片,,,,
946,['嘉祥瑞庭南城 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,嘉祥瑞庭南城,高新,大源,3室1厅1厨2卫,高楼层 (共33层),97.44㎡,平层,78.73㎡,塔楼,南,钢混结构,简装,三梯七户,有,2021-12-01,商品房,2018-05-31,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
947,['美洲花园棕榈湾 3室2厅 西'],169,18921,美洲花园棕榈湾,高新,新北,3室2厅1厨1卫,低楼层 (共22层),89.32㎡,平层,暂无数据,板楼,西,框架结构,简装,两梯四户,有,2021-11-29,商品房,2018-06-08,普通住宅,满两年,共有,"
                                有抵押 110万元 成都银行华兴支行 金融公司垫资
                              ",已上传房本照片,,,,
948,['上海花园(高新) 5室3厅 西南'],600,24719,上海花园(高新),高新,神仙树,5室3厅1厨2卫,高楼层 (共13层),242.73㎡,平层,暂无数据,板楼,西南,框架结构,精装,两梯四户,有,2019-08-03,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押 记不清
                              ",未上传房本照片,,,,
949,['神仙树大院一期 2室1厅 西北 北 东北'],430,24958,神仙树大院一期,高新,神仙树,2室1厅1厨2卫,低楼层 (共17层),172.29㎡,平层,暂无数据,板楼,西北 北 东北,钢混结构,精装,两梯四户,有,2021-11-25,商品房,2016-11-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
950,['天府名居 2室1厅 南'],249,24135,天府名居,高新,天府长城,2室1厅1厨1卫,高楼层 (共18层),103.17㎡,平层,87.1㎡,塔楼,南,框架结构,简装,两梯四户,有,2021-11-18,经济适用房,2018-11-02,普通住宅,满两年,非共有,"
                                有抵押 115万元 中国建行
                              ",已上传房本照片,,,,
951,['楠香山 2室1厅 东南'],120,19914,楠香山,高新,中和,2室1厅1厨1卫,中楼层 (共26层),60.26㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯六户,有,2021-11-22,商品房,2017-01-17,普通住宅,满两年,非共有,"
                                有抵押 30万元
                              ",已上传房本照片,,,,
952,['都城雅颂居 2室2厅 北'],暂无数据,首付及贷款情况请咨询经纪人,都城雅颂居,高新,大源,2室2厅1厨2卫,中楼层 (共26层),94㎡,平层,暂无数据,塔楼,北,钢混结构,精装,两梯五户,有,2021-11-25,商品房,2017-03-16,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
953,['保利心语花园三期 3室2厅 南 北'],暂无数据,首付及贷款情况请咨询经纪人,保利心语花园三期,高新,大源,3室2厅1厨2卫,中楼层 (共32层),136.4㎡,平层,109.48㎡,板塔结合,南 北,钢混结构,简装,两梯四户,有,2021-11-23,商品房,2016-01-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
954,['蒂梵尼T公馆 2室2厅 南'],200,26889,蒂梵尼T公馆,高新,广都,2室2厅1厨1卫,高楼层 (共23层),74.38㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,三梯八户,有,2021-11-25,商品房,2019-03-20,普通住宅,满两年,非共有,"
                                有抵押 30万元 农业银行 业主自还
                              ",已上传房本照片,,,,
955,['人居天府汇城 3室2厅 东'],暂无数据,首付及贷款情况请咨询经纪人,人居天府汇城,高新,金融城,3室2厅1厨1卫,中楼层 (共23层),97.87㎡,平层,暂无数据,板塔结合,东,框架结构,简装,两梯六户,有,2021-11-23,商品房,2019-07-11,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
